127.0.0.1 - 2026-02-11 15:49:54 "GET /api/v1/pods/crmintelligencepy-default/platformap-default-e3aa3fa5-e55a-45d0-a26b-11be9db72c33-548hgkb" 200 651.793µs - ssvd
127.0.0.1 - 2026-02-11 15:49:58 "GET /api/v1/events" 200 843.009µs - ssvd
127.0.0.1 - 2026-02-11 15:49:58 "GET /api/v1/admin/audit-logs" 200 520.211µs - ssvd
127.0.0.1 - 2026-02-11 15:50:03 "GET /api/v1/namespaces" 200 1.310129ms - ssvd
127.0.0.1 - 2026-02-11 15:50:03 "GET /api/v1/pods/_all" 200 15.563569ms - ssvd
127.0.0.1 - 2026-02-11 15:50:08 "GET /api/v1/pods/_all" 200 15.372988ms - ssvd
127.0.0.1 - 2026-02-11 15:50:09 "GET /api/v1/admin/clusters/" 200 550.173µs - ssvd
127.0.0.1 - 2026-02-11 15:50:09 "GET /api/v1/admin/oauth-providers/" 200 474.192µs - ssvd
127.0.0.1 - 2026-02-11 15:50:09 "GET /api/v1/admin/roles/" 200 569.811µs - ssvd
127.0.0.1 - 2026-02-11 15:50:09 "GET /api/v1/events" 200 524.653µs - ssvd
127.0.0.1 - 2026-02-11 15:50:09 "GET /api/v1/overview" 200 8.88113ms - ssvd
127.0.0.1 - 2026-02-11 15:50:14 "GET /api/v1/admin/audit-logs" 200 1.153489ms - ssvd
127.0.0.1 - 2026-02-11 15:50:19 "GET /api/v1/admin/audit-logs" 200 1.168593ms - ssvd
127.0.0.1 - 2026-02-11 15:50:25 "GET /api/v1/admin/audit-logs" 200 1.357472ms - ssvd
127.0.0.1 - 2026-02-11 15:50:33 "GET /api/v1/admin/users/" 200 1.521086ms - ssvd
127.0.0.1 - 2026-02-11 15:51:00 "GET /api/v1/init_check" 200 517.807µs - anonymous
127.0.0.1 - 2026-02-11 15:51:00 "GET /api/v1/admin/roles/" 200 596.918µs - ssvd
127.0.0.1 - 2026-02-11 15:51:00 "GET /api/v1/admin/users/" 200 574.26µs - ssvd
127.0.0.1 - 2026-02-11 15:51:00 "GET /api/v1/templates" 200 638.275µs - ssvd
127.0.0.1 - 2026-02-11 15:52:38 "GET /api/v1/init_check" 200 299.388µs - anonymous
127.0.0.1 - 2026-02-11 15:52:38 "GET /api/v1/admin/users/" 200 896.741µs - ssvd
127.0.0.1 - 2026-02-11 15:52:38 "GET /api/v1/admin/roles/" 200 1.192844ms - ssvd
127.0.0.1 - 2026-02-11 15:52:38 "GET /api/v1/templates" 200 532.62µs - ssvd
127.0.0.1 - 2026-02-11 15:52:40 "GET /api/v1/admin/clusters/" 200 443.372µs - ssvd
127.0.0.1 - 2026-02-11 15:52:40 "GET /api/v1/admin/oauth-providers/" 200 240.486µs - ssvd
127.0.0.1 - 2026-02-11 15:52:40 "GET /api/v1/events" 200 410.748µs - ssvd
127.0.0.1 - 2026-02-11 15:52:40 "GET /api/v1/admin/audit-logs" 200 346.063µs - ssvd
127.0.0.1 - 2026-02-11 15:52:40 "GET /api/v1/overview" 200 7.530425ms - ssvd
127.0.0.1 - 2026-02-11 15:52:45 "GET /api/v1/namespaces" 200 950.529µs - ssvd
127.0.0.1 - 2026-02-11 15:52:45 "GET /api/v1/pods/_all" 200 17.06262ms - ssvd
127.0.0.1 - 2026-02-11 15:52:46 "GET /api/v1/events" 200 790.685µs - ssvd
127.0.0.1 - 2026-02-11 15:52:51 "GET /api/v1/admin/audit-logs" 200 491.042µs - ssvd
127.0.0.1 - 2026-02-11 15:52:52 "GET /api/v1/namespaces" 200 1.511385ms - ssvd
127.0.0.1 - 2026-02-11 15:52:52 "GET /api/v1/pods/_all" 200 14.361113ms - ssvd
127.0.0.1 - 2026-02-11 15:52:57 "GET /api/v1/pods/_all" 200 16.675892ms - ssvd
127.0.0.1 - 2026-02-11 15:52:57 "GET /api/v1/events" 200 811.047µs - ssvd
127.0.0.1 - 2026-02-11 15:53:02 "GET /api/v1/admin/audit-logs" 200 719.253µs - ssvd
127.0.0.1 - 2026-02-11 15:53:02 "GET /api/v1/namespaces" 200 976.385µs - ssvd
127.0.0.1 - 2026-02-11 15:53:02 "GET /api/v1/pods/_all" 200 15.47638ms - ssvd
127.0.0.1 - 2026-02-11 15:53:05 "GET /api/v1/pods/crmpremium-default/autocomple-1004-f44a07a5-5d29-4aea-8746-4b39d5610020-65c75wgznb" 200 570.781µs - ssvd
127.0.0.1 - 2026-02-11 15:53:07 "GET /api/v1/events" 200 870.181µs - ssvd
127.0.0.1 - 2026-02-11 15:53:12 "GET /api/v1/admin/audit-logs" 200 561.676µs - ssvd
127.0.0.1 - 2026-02-11 15:53:14 "GET /api/v1/namespaces" 200 943.377µs - ssvd
127.0.0.1 - 2026-02-11 15:53:14 "GET /api/v1/pods/_all" 200 13.182831ms - ssvd
127.0.0.1 - 2026-02-11 15:53:19 "GET /api/v1/pods/_all" 200 16.333312ms - ssvd
127.0.0.1 - 2026-02-11 15:53:24 "GET /api/v1/pods/_all" 200 12.797931ms - ssvd
127.0.0.1 - 2026-02-11 15:53:29 "GET /api/v1/pods/_all" 200 14.8786ms - ssvd
127.0.0.1 - 2026-02-11 15:53:34 "GET /api/v1/pods/_all" 200 15.314477ms - ssvd
127.0.0.1 - 2026-02-11 15:53:39 "GET /api/v1/pods/_all" 200 15.294629ms - ssvd
127.0.0.1 - 2026-02-11 15:53:44 "GET /api/v1/pods/_all" 200 12.693052ms - ssvd
127.0.0.1 - 2026-02-11 15:53:49 "GET /api/v1/pods/_all" 200 19.179847ms - ssvd
127.0.0.1 - 2026-02-11 15:53:55 "GET /api/v1/pods/_all" 200 23.044513ms - ssvd
127.0.0.1 - 2026-02-11 15:54:00 "GET /api/v1/pods/_all" 200 15.114784ms - ssvd
127.0.0.1 - 2026-02-11 15:54:05 "GET /api/v1/pods/_all" 200 15.726911ms - ssvd
127.0.0.1 - 2026-02-11 15:54:10 "GET /api/v1/pods/_all" 200 12.445054ms - ssvd
127.0.0.1 - 2026-02-11 15:54:15 "GET /api/v1/pods/_all" 200 16.950102ms - ssvd
127.0.0.1 - 2026-02-11 15:54:20 "GET /api/v1/pods/_all" 200 13.718485ms - ssvd
127.0.0.1 - 2026-02-11 15:54:25 "GET /api/v1/pods/_all" 200 12.556261ms - ssvd
127.0.0.1 - 2026-02-11 15:54:30 "GET /api/v1/pods/_all" 200 15.113611ms - ssvd
127.0.0.1 - 2026-02-11 15:54:35 "GET /api/v1/pods/_all" 200 10.721239ms - ssvd
127.0.0.1 - 2026-02-11 15:54:40 "GET /api/v1/pods/_all" 200 14.559576ms - ssvd
127.0.0.1 - 2026-02-11 15:54:45 "GET /api/v1/pods/_all" 200 13.69922ms - ssvd
127.0.0.1 - 2026-02-11 15:54:50 "GET /api/v1/pods/_all" 200 22.98893ms - ssvd
127.0.0.1 - 2026-02-11 15:54:55 "GET /api/v1/pods/_all" 200 14.557083ms - ssvd
127.0.0.1 - 2026-02-11 15:55:00 "GET /api/v1/pods/_all" 200 14.568649ms - ssvd
127.0.0.1 - 2026-02-11 15:55:05 "GET /api/v1/pods/_all" 200 16.018316ms - ssvd
127.0.0.1 - 2026-02-11 15:55:10 "GET /api/v1/pods/_all" 200 12.729397ms - ssvd
127.0.0.1 - 2026-02-11 15:55:15 "GET /api/v1/pods/_all" 200 13.276303ms - ssvd
127.0.0.1 - 2026-02-11 15:55:20 "GET /api/v1/pods/_all" 200 12.552811ms - ssvd
127.0.0.1 - 2026-02-11 15:55:25 "GET /api/v1/pods/_all" 200 13.783125ms - ssvd
127.0.0.1 - 2026-02-11 15:55:30 "GET /api/v1/pods/_all" 200 14.829488ms - ssvd
127.0.0.1 - 2026-02-11 15:55:35 "GET /api/v1/pods/_all" 200 17.269563ms - ssvd
127.0.0.1 - 2026-02-11 15:55:40 "GET /api/v1/pods/_all" 200 15.673261ms - ssvd
127.0.0.1 - 2026-02-11 15:55:45 "GET /api/v1/pods/_all" 200 13.443594ms - ssvd
127.0.0.1 - 2026-02-11 15:55:50 "GET /api/v1/pods/_all" 200 29.661344ms - ssvd
127.0.0.1 - 2026-02-11 15:55:56 "GET /api/v1/pods/_all" 200 18.746859ms - ssvd
127.0.0.1 - 2026-02-11 15:56:01 "GET /api/v1/pods/_all" 200 11.622913ms - ssvd
127.0.0.1 - 2026-02-11 15:56:06 "GET /api/v1/pods/_all" 200 16.822097ms - ssvd
127.0.0.1 - 2026-02-11 15:56:11 "GET /api/v1/pods/_all" 200 12.561889ms - ssvd
127.0.0.1 - 2026-02-11 15:56:16 "GET /api/v1/pods/_all" 200 16.639546ms - ssvd
127.0.0.1 - 2026-02-11 15:56:21 "GET /api/v1/pods/_all" 200 14.608434ms - ssvd
127.0.0.1 - 2026-02-11 15:56:26 "GET /api/v1/pods/_all" 200 13.838267ms - ssvd
127.0.0.1 - 2026-02-11 15:56:31 "GET /api/v1/pods/_all" 200 11.949618ms - ssvd
127.0.0.1 - 2026-02-11 15:56:36 "GET /api/v1/pods/_all" 200 32.560901ms - ssvd
127.0.0.1 - 2026-02-11 15:56:41 "GET /api/v1/pods/_all" 200 11.907333ms - ssvd
127.0.0.1 - 2026-02-11 15:56:46 "GET /api/v1/pods/_all" 200 15.776695ms - ssvd
127.0.0.1 - 2026-02-11 15:56:51 "GET /api/v1/pods/_all" 200 11.870193ms - ssvd
127.0.0.1 - 2026-02-11 15:56:56 "GET /api/v1/pods/_all" 200 13.671402ms - ssvd
127.0.0.1 - 2026-02-11 15:57:01 "GET /api/v1/pods/_all" 200 13.143703ms - ssvd
127.0.0.1 - 2026-02-11 15:57:06 "GET /api/v1/pods/_all" 200 20.427281ms - ssvd
127.0.0.1 - 2026-02-11 15:57:11 "GET /api/v1/pods/_all" 200 11.970318ms - ssvd
127.0.0.1 - 2026-02-11 15:57:16 "GET /api/v1/pods/_all" 200 12.778331ms - ssvd
127.0.0.1 - 2026-02-11 15:57:21 "GET /api/v1/pods/_all" 200 15.048749ms - ssvd
127.0.0.1 - 2026-02-11 15:57:26 "GET /api/v1/pods/_all" 200 17.798144ms - ssvd
127.0.0.1 - 2026-02-11 15:57:31 "GET /api/v1/pods/_all" 200 13.426009ms - ssvd
127.0.0.1 - 2026-02-11 15:57:36 "GET /api/v1/pods/_all" 200 12.516467ms - ssvd
127.0.0.1 - 2026-02-11 15:57:41 "GET /api/v1/pods/_all" 200 15.526229ms - ssvd
127.0.0.1 - 2026-02-11 15:57:46 "GET /api/v1/pods/_all" 200 13.699205ms - ssvd
127.0.0.1 - 2026-02-11 15:57:51 "GET /api/v1/pods/_all" 200 15.081865ms - ssvd
127.0.0.1 - 2026-02-11 15:57:57 "GET /api/v1/pods/_all" 200 10.929112ms - ssvd
127.0.0.1 - 2026-02-11 15:58:02 "GET /api/v1/pods/_all" 200 18.352764ms - ssvd
127.0.0.1 - 2026-02-11 15:58:07 "GET /api/v1/pods/_all" 200 14.359848ms - ssvd
